geneid	length	nreads
Hnrnpr	2675	3883
Gigyf1	5438	3875
Serinc5	5318	3873
Wdr43	3450	3871
Lrp6	9366	3867
Scaf8	4873	3865
Tmed2	1975	3865
Traf3ip3	2121	3863
Rtf1	4664	3861
Rsbn1l	5554	3860
Atp2b1	7130	3857
Itch	10576	3845
Wtap	11937	3845
Gnb2	1577	3837
Ubn1	6455	3836
Ap1m1	1964	3832
Synrg	11105	3831
Cyba	759	3823
Cxcr4	1814	3822
Ncoa1	7329	3822
Abce1	3813	3821
Cdk11b	2589	3818
Cd44	29904	3817
Gpbp1l1	3519	3816
Fasn	9938	3814
Scaf4	4181	3809
Sumo2	998	3806
Rnf10	3112	3803
Sec24c	8664	3794
St8sia4	6807	3789
Alkbh5	6025	3786
Ints1	7113	3782
Gtf2i	21857	3779
Eif3e	1541	3776
Dnaja2	2839	3774
Cpsf2	5315	3770
Srsf7	11804	3767
Cobll1	9973	3764
Il10ra	3493	3749
Cnn3	2003	3748
Xpo6	4452	3739
Zeb2	9113	3735
Fkbp15	4342	3734
Ncf4	1454	3734
Fus	1844	3732
Anapc1	8967	3729
Yy1	2324	3729
Csnk1g3	4394	3727
Hif1a	4761	3718
Aldh2	2207	3709
Upf2	5174	3704
Hdac1	1971	3700
Stag1	6010	3700
Ywhaq	2110	3696
Ctage5	8593	3695
Atp8a1	16303	3691
Psmd2	6014	3688
Psme4	6442	3687
BC018507	7675	3674
Btk	2535	3674
Mast3	5334	3673
Nktr	7015	3672
Osbpl8	14267	3670
A630001G21Rik	1936	3664
Mcm3	2886	3664
Cenpf	11122	3660
Gsk3b	8298	3658
Cxcr5	2615	3657
Heatr1	6776	3657
Ralgapa1	23678	3654
Chtf8	2931	3650
Sbf1	12458	3645
Eif2s3x	3587	3643
Heg1	4780	3642
Nolc1	14532	3642
Rbbp4	4407	3642
Brd7	2370	3637
Ikbkb	8126	3633
Fgd2	5247	3630
Ccng1	3487	3629
Rbm26	4105	3628
Pikfyve	11255	3619
Rangap1	5956	3617
Dlg1	27519	3611
Qrich1	6600	3610
Os9	7933	3608
Nxf1	2284	3606
4930470H14Rik	1734	3604
Klhl6	2405	3594
Rdx	10555	3594
Srsf4	2254	3594
Capza2	1986	3592
Herc4	8062	3590
Mier1	9403	3590
Ywhag	3592	3588
Atp13a3	14528	3586
Cep192	8093	3585
Pitpna	3716	3584
Tcea1	7903	3576
Smg6	5799	3575
Mbd2	1850	3574
Aldoa	4560	3573
Hist1h1a	747	3572
Atp11b	4864	3570
Rhbdf2	7504	3570
Parvg	5355	3567
Ibtk	5650	3566
Usp1	3567	3566
Dot1l	5694	3560
Ahdc1	6602	3558
Sub1	3321	3558
Cpsf3	2560	3553
Atp2a2	14542	3543
Fbrs	2650	3541
Gdi1	2657	3540
Maz	2371	3538
Dazap2	1822	3536
H2afy	7824	3532
Gpi1	2856	3530
Rabep1	5423	3530
Nup214	8195	3529
Trak1	4885	3529
Ino80	6295	3528
Prkdc	12674	3528
Spop	2882	3527
Cr2	6207	3525
Ipo5	4593	3518
Arih1	6435	3515
Madd	18118	3515
Slc1a5	2758	3515
Trib2	4198	3511
Szt2	10958	3509
Ccnl2	2442	3508
Lsm14a	2723	3504
Vcpip1	5174	3495
Prr12	6879	3491
Ipo7	3117	3488
Ube2d2a	2483	3486
Ppp2r5c	13298	3483
Zc3h18	7536	3483
Ubxn1	1033	3482
Acap2	6493	3479
Apbb1ip	2540	3478
Csnk2a1	4204	3469
Pcnxl3	7264	3468
Btf3	1978	3464
Usp4	3668	3459
Glud1	3158	3457
Tmem131	6548	3457
Snw1	2257	3455
2310036O22Rik	892	3453
Fam3c	2739	3453
Rfc1	4720	3452
Rnf40	4154	3448
Fam53b	10199	3447
Ubn2	14669	3447
Ccnd3	6170	3439
Nacc1	4304	3436
Trip11	6448	3436
Larp4b	4688	3435
Psd4	4683	3435
Dennd3	5299	3433
Dtx3l	5181	3430
Hp1bp3	9785	3419
Pafah1b1	11307	3418
Gltscr1l	6579	3416
Atp2c1	16760	3414
Mtor	8595	3410
Ddx42	4012	3409
Ehd4	3387	3407
Eif3g	1068	3406
Scd2	5451	3406
Cd40	8362	3404
Zc3h15	1962	3403
Copb2	3043	3401
Psmb8	1223	3390
Usf2	2419	3383
Cnot3	2905	3381
Plxna1	9027	3380
Cnr2	3860	3379
Larp4	13064	3377
Plcl2	4051	3375
Mau2	10734	3374
Tfeb	6931	3371
Khnyn	3876	3369
Stk38	3288	3369
H2-D1	1736	3367
Srp72	3605	3366
Gps2	1220	3361
Camk2d	12782	3360
Cd47	1914	3360
Mkl1	8459	3360
Stmn1	1060	3360
Arhgap27	10185	3359
Pip5k1c	8480	3357
Dnajc2	2037	3356
Hexim1	3400	3355
Uvrag	3438	3353
Gls	9392	3350
Itpkb	5101	3350
Cct8	2391	3348
Dhx38	4190	3348
Pag1	16447	3348
Crebzf	15784	3347
Ddx27	2592	3345
Irf2bp2	4530	3345
Eftud2	6663	3343
Gnai3	3211	3343
Ly9	2449	3341
Phf14	10800	3339
Scrib	5547	3339
Smarce1	2918	3338
Trim44	5612	3337
Gabpa	4986	3334
Ezh2	5292	3333
BC016423	8338	3331
Man1a2	7943	3331
Polr2m	4420	3329
Sympk	4121	3326
Marcks	4186	3322
Ilf3	14126	3312
Zc3h7a	7584	3312
Rel	2584	3309
Naa15	6090	3303
Cnot6l	5269	3302
Usp8	8387	3302
Gapvd1	5951	3301
Mbtps1	8599	3297
Osbpl9	9599	3295
Tmem106b	6082	3295
Cct7	2452	3294
Zfr	4597	3293
Vpreb3	602	3292
Zfp407	7908	3289
Rab11b	6065	3286
Zfyve26	9368	3286
Uso1	3898	3278
1110037F02Rik	7115	3277
Sbno2	4640	3277
Mdc1	7352	3274
Sec31a	4228	3273
Wdr82	4313	3273
Hadha	3835	3271
Smc2	5321	3269
Smg5	4447	3269
Hipk3	14989	3267
Gspt1	13647	3263
Rnf169	7156	3263
Rab3gap1	4251	3262
Fam193a	5541	3260
Bcr	6537	3258
Strap	2644	3258
Fcho1	6559	3255
Polr2b	3812	3255
Txlna	9423	3255
Fcrl1	5877	3253
Midn	3708	3250
Bcl7a	3809	3244
Tubb4b	1600	3241
Nol7	1811	3240
Mob1a	1562	3235
Asap1	30818	3233
Prps2	3638	3233
Cnot2	11940	3230
Morf4l1	3849	3224
Nfkbia	1579	3224
Rpl24	679	3222
Tsc22d4	4843	3220
Cd93	6638	3214
Helz	6218	3213
Ldha	3439	3210
A230046K03Rik	5858	3209
Cpsf7	7181	3208
Evl	8132	3201
Hist1h4d	312	3199
Kdm6b	6644	3199
Cd180	2326	3193
Dusp2	1618	3191
Lmtk2	8114	3191
Rrbp1	7867	3190
Pdpk1	8923	3186
Rpl38	1006	3184
N4bp2l2	8981	3181
Rfwd2	5056	3180
Arpc4	6463	3179
Nfkbid	2010	3173
Ero1lb	4239	3171
Ywhab	2775	3168
Cse1l	3604	3167
Csnk1g2	4695	3166
Cbfb	11346	3165
Akt1	5330	3162
Ppp2r4	2577	3162
Gbf1	6401	3161
Dusp6	2797	3160
Pip4k2b	5053	3158
Ankrd12	8991	3156
Tug1	7949	3155
Exoc4	3710	3151
Rif1	8502	3150
Aco2	2768	3149
Psmd4	1252	3149
Dnajc8	1392	3142
Mcm6	2901	3140
Neat1	3177	3138
Rpn1	3642	3136
Ncapd2	4514	3132
Api5	3702	3126
Sarnp	1062	3122
Brd3	15982	3121
Anapc2	3017	3120
E2f4	1993	3119
Map3k2	10791	3119
Trp53	3640	3119
Hyou1	4432	3116
Tnfaip3	8757	3116
Nsun2	4279	3112
S1pr1	3029	3112
Fkbp4	2167	3106
Slu7	7385	3106
Ncoa6	10768	3101
Tmem229b	7521	3101
Dnajc5	17508	3100
Myb	7197	3100
Ssr1	9306	3099
Dnahc8	14583	3097
Epc1	8619	3096
Trim33	17685	3094
Ap1b1	12500	3089
Abi1	17103	3079
Ap1g1	6817	3075
Lpp	45947	3072
Pqbp1	3375	3071
Cs	2828	3070
Ncaph2	13253	3067
Ralgapb	8366	3065
Jun	3187	3064
Arap2	7362	3062
Nfya	7335	3062
Raly	6741	3061
Ythdf3	15578	3061
Ppp4r2	3641	3056
Tm9sf2	3062	3056
Uba2	2524	3050
Zcchc7	2523	3050
Cand1	8209	3044
Ganab	3843	3044
Vezf1	4583	3040
Nap1l4	2283	3039
Ifnar1	7013	3037
Rmnd5a	6165	3037
Atad2	5683	3033
BC005537	2551	3033
Vps54	4712	3033
Rnf44	23400	3024
Ano6	11359	3022
Psme3	2619	3018
Sec62	3966	3018
Cyth4	2791	3016
Trpm7	14287	3016
Arl5a	5212	3013
Snd1	3482	3013
Ddx3y	4640	3010
M6pr	2222	3009
Ppfia1	10443	3008
Atp5h	574	3006
Cbx3	1803	3004
Golga2	8803	3002
Phf20l1	6670	2998
Pik3ca	8917	2993
Cad	7106	2990
2810474O19Rik	6080	2989
Lrch1	9333	2988
Stat3	13408	2988
Mbd3	1589	2987
Ccm2	5336	2985
Hdgf	2245	2985
Ube2i	8297	2983
Atp5c1	2963	2980
Sart3	3586	2980
Nfe2l1	23338	2976
Pcna	1260	2976
Fam43a	3075	2975
Ndufs2	1606	2975
Rad23b	3811	2974
Szrd1	6470	2973
Impdh2	1625	2972
Fry	10730	2969
Rbbp7	2272	2969
Dynll1	2021	2968
Synj2bp	10398	2967
Nemf	3722	2966
Rp2h	3786	2966
Lasp1	3433	2965
Mob3a	2647	2965
Paip2	1424	2964
Hn1	1358	2956
Yme1l1	4571	2956
Pitpnm2	6620	2954
Hmgn2	1254	2953
Stip1	2173	2953
Hist2h2bb	493	2950
Nup50	4749	2950
Ppp3r1	2829	2946
Psip1	3181	2946
Suds3	4751	2946
Ube2q1	3081	2945
Rnf187	1939	2942
Polg	4596	2937
Rbck1	4635	2934
Lrch3	5918	2932
Rc3h2	8965	2926
Aak1	38447	2925
Ccnl1	2145	2925
Capn7	3561	2924
Cmtm6	3352	2923
Mgat1	11373	2923
Poldip3	3249	2918
Herpud1	1871	2917
Pnrc2	1907	2917
Clic4	4064	2912
Uhrf1	13944	2911
Gapdh	1232	2906
Gtf3c2	4551	2905
Trpc4ap	6372	2902
Satb1	24908	2900
Lrpprc	4621	2897
Tpp2	4649	2895
Tet2	9181	2892
Pom121	5581	2891
Lman2	4315	2887
Aftph	7788	2885
Aqr	4885	2885
Rasgrp3	9342	2885
Map2k1	2387	2882
Runx3	3891	2881
Bbx	8742	2880
5830418K08Rik	7371	2879
Glul	2782	2879
Gbp9	3633	2878
Irak1	16635	2877
Rab14	3081	2876
Ankib1	6610	2875
Rab10	3513	2875
Slc43a2	20968	2875
Cct6a	2054	2874
Ubp1	7596	2873
Arpc3	848	2871
Hhex	1771	2865
Zzz3	15139	2864
Axin1	7450	2859
Arhgap11a	5016	2858
Htt	13206	2858
Pdcd11	6043	2856
Incenp	3217	2855
Ptges3	1954	2850
Rbl2	4888	2849
Col4a3bp	10648	2848
Azin1	9896	2847
Plekhf2	2920	2845
Rtn4	22545	2841
Mink1	19715	2839
Plekhm1	5128	2839
Sec11c	770	2839
Eif4h	2409	2838
H2-DMb2	786	2838
Skiv2l2	3309	2837
Ireb2	5808	2833
Mat2a	2804	2832
Ints7	3252	2831
Serf2	3029	2831
Polr1a	6110	2830
Rexo1	5249	2829
AI314180	5901	2828
Heatr6	5673	2828
Cpne1	6991	2823
Ankle2	10515	2822
Zbed6	5007	2821
Rasal3	3677	2820
Capn1	6150	2819
Polm	2925	2819
Eif3l	1893	2816
Ppp2r1a	2256	2816
Sh3glb1	3949	2815
Trappc8	7881	2807
Rabep2	2539	2806
Dhx8	4318	2805
Ddx41	2205	2802
Rictor	9313	2800
Ppp2r2a	6679	2799
Adam17	4410	2798
Slc25a37	4162	2798
Tle4	4555	2792
5031414D18Rik	2651	2788
Slc25a3	1512	2788
Arhgef6	4569	2783
Cds2	8278	2777
Gatad2b	1906	2776
Fam76b	3672	2775
Golga3	4817	2774
Zfp445	6189	2770
Nudc	1347	2769
Osbp	4587	2768
Crtc2	2629	2757
Fbxo38	4398	2757
Mon2	27861	2757
Phc3	44009	2756
Slc6a6	6169	2754
Zdhhc5	4740	2753
Strn4	7049	2752
Metap2	4989	2743
Rasa1	5101	2742
Man2a2	6554	2741
Mcm3ap	6383	2730
Sel1l	12450	2730
Ski	5465	2730
P2ry10	2827	2729
Dcaf8	3743	2728
Senp1	6400	2728
Crlf3	2354	2727
Hsph1	3478	2725
Otud7b	16144	2725
Phf21a	19104	2724
Themis2	2542	2723
Pogz	15253	2721
Cyb5b	4294	2716
Coro7	3488	2713
Chmp4b	1606	2708
Stx7	2500	2708
Dctn1	12742	2707
Txnl4a	9208	2705
Sdf4	5174	2703
Svil	7424	2703
Chtop	3247	2700
Prelid1	1089	2700
Trim12c	7353	2699
Aamp	3637	2696
Casc3	3742	2696
Zfp62	7954	2696
Acss1	3594	2694
Rab8a	2012	2694
Rai1	14473	2692
Galnt1	7862	2690
Atp1b1	2422	2689
Ddx58	4943	2684
Hist1h1b	672	2683
Wbp11	2722	2678
Cd81	1518	2674
Cstf2t	3752	2674
Ppip5k2	5565	2674
Cd38	2995	2672
Syf2	1276	2672
Asxl1	6674	2670
Ppil4	2896	2669
Slbp	1631	2669
Cd2	1144	2668
Fbxl5	5276	2668
Mylip	2983	2668
Itgb2	2862	2665
Mcm4	3589	2664
Cbx7	2893	2662
Naa50	4526	2660
Usp47	11140	2660
Foxp4	12000	2659
Zfp318	11737	2658
B3gnt2	5275	2657
Gm4759	3091	2654
Lig1	9437	2654
Tec	7815	2652
Lmbrd1	5392	2647
Sin3b	5143	2645
Hspd1	2332	2643
D17Wsu92e	10882	2641
Pcnx	12139	2641
Ccdc47	3268	2635
Fmr1	4393	2634
Med15	6646	2631
Htatsf1	5632	2629
Wdr33	11054	2629
Lrba	28098	2626
Otud5	2491	2626
Rad50	5153	2626
Tnfaip8	9085	2625
Dgka	2813	2623
Zcchc2	12460	2622
Nbr1	18576	2619
Slc15a4	2706	2617
Akr1a1	1414	2616
Iars	4396	2616
Slamf6	2443	2613
Arhgap26	7899	2612
Arl6ip1	2135	2612
Slc7a1	7179	2611
Rb1cc1	7046	2609
Copg1	4890	2608
Zfp740	3735	2605
Dnajb6	7115	2604
Gtf2a1	11395	2601
Map3k7	11443	2601
Tbc1d14	13246	2600
Fkbp8	5205	2598
Tnip1	14036	2593
Zhx1	10298	2590
Cflar	8929	2588
Itgal	20888	2586
Mak16	1857	2585
Nup160	5684	2585
Ppp3cb	3881	2585
R3hdm1	4812	2585
Ube3b	5191	2585
Ppp1r12c	2982	2583
Sec63	6032	2583
Slx4	5706	2582
Snrpb	1121	2581
Nup98	4052	2577
Glt25d1	3181	2575
Mtmr4	5692	2574
Rbm17	1534	2574
Rgs19	1457	2574
Utp20	8831	2572
Evi2b	7473	2568
Mcm5	3422	2568
Xab2	2654	2568
Etf1	3705	2564
Eps15l1	6541	2562
Kpna4	3726	2561
Csnk1d	7435	2560
Fam21	4297	2560
Smim14	2084	2560
Spin1	5200	2557
Ociad1	7670	2556
Maea	2128	2555
Mdh2	1282	2551
Efr3a	5210	2549
Tomm70a	3778	2549
Card6	4531	2547
Rfx5	4189	2547
Slain2	9716	2544
Narf	4412	2542
Psmd1	3256	2540
Rhoq	4122	2540
Ube4a	6061	2539
Epb4.1	16759	2538
Ipo9	6236	2538
Cplx2	4925	2537
Nup205	6228	2537
March6	6236	2536
Psme2	1694	2531
Mcm7	2396	2528
Ttc3	7295	2528
Eif4enif1	14699	2524
Ubxn4	4093	2524
Stt3a	2697	2522
Kdm3a	9671	2520
Phf8	10091	2520
Tceb3	4592	2520
Pdha1	2761	2517
Tank	6258	2517
Scarna10	71	2515
Sh3bgrl	2836	2515
Elf2	2676	2514
Nek9	5386	2514
Zfp644	5690	2513
Sik3	6287	2512
Exosc10	2791	2510
Rbmxl1	3404	2508
Runx1	25412	2508
Tmem30a	3660	2506
Map4	20522	2505
Plekho2	3267	2503
Taldo1	1276	2503
Nab1	5088	2502
Foxn3	2611	2498
Odf2	14832	2498
Ankrd52	6615	2496
Plcb2	5145	2495
Becn1	2031	2492
Cebpz	4077	2491
Rb1	4625	2488
Crk	3618	2487
Ddx10	3368	2486
H13	16199	2481
Smarca2	7775	2480
Sept2	12897	2479
Fyco1	15637	2478
Map2k2	2373	2475
Eef1d	4549	2474
Kif20b	5563	2474
Bmp2k	6568	2469
Rrm2b	4512	2468
Tbc1d10b	3613	2468
Rhobtb2	5231	2467
Kif11	4819	2466
Lrrc58	8592	2466
Rbm38	1774	2462
Brpf1	4430	2461
Pes1	2911	2461
Ppp1r21	3135	2460
Ptpn11	11210	2460
Znfx1	7214	2459
Abcd1	3401	2458
Myl12b	939	2456
Fbl	1159	2454
Pcmtd1	5232	2454
Rrm1	3997	2449
Vps4b	3272	2448
Sars	7336	2445
Atf6	7463	2442
Casp8ap2	13361	2442
Taf15	2049	2440
Elavl1	6030	2438
Mysm1	7419	2438
Pacsin2	11069	2438
Rbm10	10346	2437
Sqstm1	2000	2434
Trio	11497	2434
Fgd3	3110	2432
Ncbp1	3111	2432
Rela	2709	2431
Srgn	938	2424
Gxylt1	6534	2421
Arhgap15	4466	2420
Kpna1	4022	2417
Tubgcp6	6957	2417
Ehmt1	20008	2416
Cct3	1957	2414
Ap1s3	2876	2410
Mical1	6907	2410
Snx9	2037	2406
Mcm2	3371	2404
Immt	15844	2403
Mecp2	20383	2402
Piezo1	8216	2402
Sfswap	3303	2400
Tcirg1	8450	2400
Dnajc14	4229	2399
Rpa1	6149	2399
Rgs2	3009	2397
Mllt10	25423	2395
Ptpra	7110	2395
Wwp2	4281	2395
Gpx1	1045	2393
Irf9	7347	2392
Cables2	2945	2391
Kmo	2498	2391
Ensa	3452	2390
Cdk19	11482	2387
Mark3	6731	2387
H2afz	957	2385
Pbxip1	4481	2385
Nudt3	2171	2384
D10Wsu52e	1979	2383
Parp4	6391	2381
Nfrkb	5161	2379
Ube4b	5508	2379
Ftsj3	2865	2378
Rufy1	2657	2374
Atp13a1	3914	2373
Rassf5	3405	2373
Hnrnpa3	13003	2372
2810403A07Rik	2999	2371
Akt3	4735	2371
D19Bwg1357e	3462	2371
Zfp710	13528	2370
Zc3h14	15125	2367
Topors	3842	2366
Sec61a1	3039	2365
Txndc16	4028	2365
Zscan29	6904	2365
Ccdc88b	4959	2364
Tmem163	2517	2364
Slc38a10	21943	2363
Mapk8ip3	38636	2359
Sf3a2	1674	2359
Ubr1	7761	2359
Gm2a	4256	2358
Trim26	3203	2358
Cct4	1966	2355
Cdk5rap2	5603	2355
Max	3983	2355
Mcmbp	4153	2354
Cbx4	5197	2353
Nol6	4483	2351
Atxn7l3	7393	2349
Phc2	10440	2349
Dtx1	3715	2346
Map2k7	8759	2346
Vps13c	11523	2345
Notch1	9489	2342
2610301G19Rik	3704	2341
Ambra1	10307	2341
Pdia6	2125	2340
Cwc22	6819	2339
Tia1	13101	2335
Uba7	3162	2334
Apoe	1251	2329
Sumo1	1215	2329
Shprh	14331	2325
Prkd3	16854	2324
H2afx	1359	2323
Chd7	9443	2320
March1	12556	2320
Strn3	8076	2320
Tmem259	2223	2320
Uqcrc1	1656	2320
Cmpk1	1880	2319
Scand1	760	2317
Klc1	7365	2316
Dhx57	9995	2315
Cdk9	3389	2314
Raf1	3066	2314
Riok3	3661	2313
Cox6c	503	2309
Pi4kb	3692	2309
Egr1	3072	2307
1110018G07Rik	5433	2304
Gucd1	2910	2304
Ascc3	7477	2300
Nasp	5205	2300
Ndst1	6072	2300
Kri1	2598	2298
Mdh1	1958	2297
Zmynd11	8066	2297
Mef2a	2870	2295
Wnt10a	1961	2294
Nsmce4a	1435	2290
Ap2a1	6820	2289
Trim30d	7038	2287
Cbx1	1274	2286
Kif1c	6764	2286
Skp1a	1454	2285
Fxr1	6547	2284
Ppib	960	2284
Tagln2	1382	2284
Usp5	3176	2283
Usp15	3215	2280
Ube2l3	2609	2278
Nop58	1976	2277
Ptprs	23747	2276
Prkacb	17138	2275
Abca7	6594	2272
Fam193b	4341	2272
Nol8	14115	2270
Ctsb	4743	2269
Letm1	3480	2268
Vprbp	5392	2268
Wdr81	6909	2268
Parg	4390	2266
Prpf19	18190	2266
Zfp384	6335	2266
Fam160b2	4034	2265
Stard7	3118	2265
Ip6k1	4412	2264
Nfyb	2552	2263
Ralbp1	7862	2260
Rab21	1824	2258
Cxxc5	2272	2257
Ubfd1	4831	2257
Sf3a3	1697	2255
Opa1	11950	2254
Usp38	4685	2251
Zfp84	5711	2251
Atp5j	758	2248
Chsy1	4176	2245
Ssr3	2885	2245
Cstf2	4352	2244
Mdm2	3027	2242
Srpr	2934	2242
Plekhg2	10101	2240
Slmap	4501	2240
Tmed8	7179	2239
Ltn1	7737	2236
Brap	3712	2235
Icosl	2748	2235
Trp53bp1	7709	2234
Scaper	5259	2233
Acox3	3956	2230
Hipk2	8203	2230
March7	2719	2229
Secisbp2l	6797	2229
Trim11	2252	2229
Bcl2	9724	2226
Wdr3	3428	2224
Dhx30	11939	2223
Rpl36al	517	2221
Dcaf12	3454	2220
Dennd6a	7127	2220
Atxn7l3b	3599	2218
Ubap2	4369	2218
Msh6	4263	2216
Etv3	10279	2215
Vps35	3169	2215
B4galnt1	10297	2213
C230081A13Rik	10979	2213
Aplp2	10674	2211
Stx16	14818	2209
Gtf2f1	1720	2207
Dkc1	2803	2205
Rap1a	1392	2204
Lmo2	6299	2203
Trim56	3637	2203
Spty2d1	5226	2199
Cep128	4807	2193
Kat7	17541	2193
Sms	3377	2189
Ythdf2	4078	2187
Sipa1l1	15189	2186
Sesn1	5794	2184
Mbd6	4046	2180
Tnk2	8767	2180
Rnf6	13000	2179
Cramp1l	7519	2178
Nub1	3455	2178
Tob2	3994	2178
Dnajc9	1631	2177
Samd1	2071	2177
Trim12a	1525	2176
Cwf19l2	3953	2175
Fam13b	3344	2174
Plxnd1	6907	2174
Mapk1ip1l	4493	2173
Nrbp1	2145	2170
Rnf38	9948	2169
Itgb1	4194	2168
Slc30a5	3179	2168
Dnajb11	6166	2165
Paf1	1953	2164
Fbxl14	4219	2163
Nek7	3366	2163
Avl9	6691	2162
Nup88	10196	2162
Skiv2l	3963	2160
Zfp26	11407	2160
Pygb	3838	2159
Vps16	3206	2159
Atp6ap1	2189	2158
Dcun1d1	13329	2158
Rnf123	4314	2155
Bag1	2698	2154
Sec24b	4702	2152
Lamp1	2255	2151
Tmed5	3751	2148
Gimap8	7302	2147
Vcl	5229	2147
Bnip3l	3237	2143
Cwc15	1152	2141
Dlst	2767	2140
Lats2	6095	2137
Cd84	6812	2136
Cggbp1	4320	2136
Tmem127	4401	2136
Dync1li2	4633	2135
Lrrc16a	5158	2135
Srf	4093	2133
Zbed4	5374	2133
Plaa	6815	2132
Hist1h4c	312	2131
Clasp2	17618	2130
Nudcd3	3962	2130
Hltf	8014	2129
Ncf2	2596	2128
Psen1	3023	2128
Ccser2	13078	2127
Ctdsp1	2776	2126
Epc2	4358	2126
Depdc5	19726	2125
Mapkapk2	2567	2125
Zhx2	4374	2124
Acad9	3913	2122
Rnps1	5341	2120
Psmc3	1635	2119
Pspc1	2375	2119
B230219D22Rik	4652	2118
Dusp10	2712	2118
Agps	7359	2117
Acbd3	3471	2115
Esco1	4540	2115
Prr5	1835	2115
Ggnbp2	2950	2114
Heca	3667	2114
Clcn3	22265	2113
Eif4e2	7463	2113
Sri	4698	2112
Ppm1b	9170	2111
Hgs	5813	2110
Ccny	4017	2109
Zranb2	2616	2109
Smc5	17061	2107
Zfp335	4570	2106
Cpsf1	9007	2105
Zfp277	4530	2105
Exoc3	4596	2103
Clptm1l	2378	2102
Akap8l	2072	2101
Cdyl2	8087	2101
Ube2v1	1950	2101
1200014J11Rik	6284	2098
Dennd1c	2521	2098
Tmem57	3824	2098
Tor1aip2	16358	2098
Lgals9	3079	2096
Ctdsp2	8959	2095
Gas7	13980	2095
H2-T24	2182	2095
Gtpbp4	2565	2094
Lin7c	4136	2088
Traf7	8045	2088
9930021J03Rik	8026	2087
Slfn8	7094	2087
Tars	2636	2085
Hira	4533	2083
Tlk2	10854	2083
Ppp2r5e	4810	2082
Lats1	7215	2080
Appl1	6961	2079
Zfx	13936	2078
Birc2	3140	2077
Hist1h2ak	393	2076
Rsbn1	6727	2076
Ss18	11738	2075
Fam134c	6272	2074
Pde7a	6667	2074
Cnot6	2501	2072
Eif3k	773	2072
Pkn2	6207	2072
Papd5	13717	2071
Rassf3	3424	2071
Cluh	5399	2070
Sav1	2524	2068
Smcr8	10934	2067
Tcf4	14597	2064
Txndc11	4197	2063
Copb1	3315	2062
Dennd5a	4955	2062
Rpn2	2716	2061
Prpf6	3055	2060
Utp3	1601	2060
Edc4	4644	2059
Ccnt2	3514	2058
Lrrc47	3395	2058
Nlrc5	6945	2058
Pprc1	5244	2058
Zbtb44	17672	2057
Gars	2390	2055
Tsnax	4782	2055
Usp37	7196	2055
Abl1	12800	2052
Yeats4	1408	2050
Brwd3	6434	2046
Smu1	3273	2046
Gga3	7128	2043
Brpf3	5973	2041
Ahcyl1	3851	2039
Atg2a	6340	2037
Slamf7	3977	2037
Slc9a7	2469	2037
Tra2a	1828	2037
Tsc22d2	8829	2037
Cul1	3157	2035
Scp2	2664	2035
Zfp831	9805	2033
Smarcb1	3287	2031
Cdc27	5778	2030
Raver1	3443	2030
Spg11	7665	2026
Eea1	7836	2025
Bsg	3156	2024
Faf2	4322	2024
Ints6	4995	2023
Ostf1	1714	2023
Stk11	1621	2022
Wsb1	4833	2022
Tatdn2	2646	2021
Zmym2	6876	2021
Abca1	10260	2018
Zbtb1	3987	2018
Elmo1	9675	2017
Hells	3019	2017
Erap1	4014	2015
Zbtb11	4998	2014
Aes	4442	2013
Zfp866	5764	2013
Erp44	2647	2012
Coro1c	3436	2011
Kdm2b	13685	2011
Dcaf11	7751	2010
Rnf4	2936	2010
Arhgef3	3585	2008
Snx3	1377	2007
Cdc25b	6134	2006
Vaultrc5	345	2006
Psma4	1096	2005
Rnf167	1524	2005
Wdr6	4092	2005
Slc25a4	1103	2004
Zfp91	5609	2004
Actr1a	2742	2003
Fbxw7	11946	2003
Rfwd3	4443	2003
Bcl9l	5328	2001
Egln2	2107	2001
Rnf145	7849	2000
Cxxc1	2537	1999
Nmt1	1838	1998
Nol9	6016	1997
Gramd3	2605	1994
Sap130	4015	1993
Ugcg	3719	1993
Spcs2	2815	1991
Zyg11b	10654	1989
Kdm1b	4987	1988
Luc7l	11196	1988
Slc9a3r1	1922	1988
Atp5f1	1456	1987
Tmed10	3526	1987
Qars	4656	1985
Tapt1	3489	1985
Eif4a3	1463	1984
R3hdm4	1821	1984
Aim1	7416	1980
Naa40	3275	1980
Itprip	3766	1979
Asnsd1	2362	1977
Fam108b	2475	1973
Ppm1a	2789	1973
Arhgef7	14052	1972
Calu	6432	1971
Phb2	1360	1971
Psmd8	1513	1971
Tsc2	12165	1970
Flnb	9066	1969
Ints3	8839	1968
Zfp652	2665	1967
Strn	3942	1966
Eif2s1	3152	1962
Tmx3	4611	1962
Xpr1	7651	1962
Fem1b	6491	1961
Ssfa2	5093	1961
Def6	2277	1960
Mgrn1	6583	1958
Akap11	9416	1957
Tox4	4458	1956
Nop14	2702	1953
Aars	4891	1951
Gcc2	6511	1951
Zdhhc20	5173	1951
Eri1	5067	1949
Rab5c	1573	1948
Rhoh	4960	1948
Arid5a	22498	1947
Thada	7896	1946
Ctsc	2472	1944
Pip4k2a	3471	1944
Kars	4166	1943
Ube3c	5033	1943
Pik3c3	3102	1941
Grn	2333	1940
Aggf1	3197	1939
Aebp2	13036	1938
Kansl3	4663	1938
Orai2	3848	1937
Rbm15	3270	1936
Unc13d	3967	1936
Ncoa4	7004	1932
Cast	2894	1931
